category,product_rank,product_name,demand_value,price,rating_score,item_url,source,demand_metric,stock_in_hand,item_code,inventory,sku_code
Cooking Essentials,4,Knorr Coconut Milk Powder,-767.0,1280.0,,,cargills,rank_sort (lower = higher priority),,,547.0,CSE0838
Cooking Essentials,5,N-Joy Pure Coconut Oil,-766.0,1890.0,,,cargills,rank_sort (lower = higher priority),,,27.0,CS58602
Cooking Essentials,6,Fortune Sunflower Oil,-732.0,1590.0,,,cargills,rank_sort (lower = higher priority),,,117.0,CS59612
Cooking Essentials,7,Harischandra Kurakkan Flour,-729.0,450.0,,,cargills,rank_sort (lower = higher priority),,,19.0,CS70611
Cooking Essentials,8,Kist Soya Sauce,-706.0,280.0,,,cargills,rank_sort (lower = higher priority),,,115.0,CS20246
Cooking Essentials,9,Catch Crispy Fried Chicken Mix,-677.0,170.0,,,cargills,rank_sort (lower = higher priority),,,13.0,CSE0917
Cooking Essentials,10,Ruhunu Maldive Fish Chips,-666.0,610.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CS10186
Dairy,1,Puredale Full Cream Milk Powder Pouch,-790.0,1069.5,,,cargills,rank_sort (lower = higher priority),,,298.0,BVE0908
Dairy,2,Ambewela Non Fat Milk,-782.0,540.0,,,cargills,rank_sort (lower = higher priority),,,192.0,BV15231
Dairy,3,Kotmale Milk Chocolate,-780.0,450.0,,,cargills,rank_sort (lower = higher priority),,,0.0,BV13712
Dairy,4,Maliban Full Cream Milk Powder Pouch,-772.0,1300.0,,,cargills,rank_sort (lower = higher priority),,,405.0,BV01805
Dairy,5,Kotmale Processed Cheese Wedges,-768.0,580.0,,,cargills,rank_sort (lower = higher priority),,,172.0,DY30000
Dairy,6,Kotmale Curd,-764.0,400.0,,,cargills,rank_sort (lower = higher priority),,,8.0,DY40953
Dairy,7,Magic Cone Chocolate,-760.0,180.0,,,cargills,rank_sort (lower = higher priority),,,17.0,FF74276
Dairy,8,Magic Vanilla Ice Cream,-758.0,1000.0,,,cargills,rank_sort (lower = higher priority),,,20.0,FF74002
Dairy,9,Magic Chocolate Ice Cream,-742.0,1350.0,,,cargills,rank_sort (lower = higher priority),,,5.0,FF74007
Dairy,10,Kotmale Processed Cheese Wedges Pepper,-720.0,600.0,,,cargills,rank_sort (lower = higher priority),,,43.0,DY30001
Desserts & Ingredients,1,Motha Blackcurrant Flavoured Jelly,-736.0,230.0,,,cargills,rank_sort (lower = higher priority),,,1.0,DI40244
Desserts & Ingredients,2,Motha Caramel Pudding Mix,-719.0,185.0,,,cargills,rank_sort (lower = higher priority),,,117.0,DI40238
Desserts & Ingredients,3,Delish Corn Flour,-716.0,150.0,,,cargills,rank_sort (lower = higher priority),,,61.0,DIE0113
Desserts & Ingredients,4,Motha Jelly Strawberry Flavour,-707.0,207.0,,,cargills,rank_sort (lower = higher priority),,,47.0,DI40241
Desserts & Ingredients,5,Prima Semolina,-688.0,240.0,,,cargills,rank_sort (lower = higher priority),,,32.0,DI70306
Desserts & Ingredients,6,Delmege Green Colouring,-468.0,180.0,,,cargills,rank_sort (lower = higher priority),,,25.0,DI62806
Desserts & Ingredients,7,Delmege Red Colouring,-444.0,180.0,,,cargills,rank_sort (lower = higher priority),,,21.0,DI62811
Desserts & Ingredients,8,Supersun Custard Powder,-200.0,335.0,,,cargills,rank_sort (lower = higher priority),,,21.0,DIE0086
Desserts & Ingredients,9,Maurimix Whip Topping Mix,-199.0,2975.0,,,cargills,rank_sort (lower = higher priority),,,6.0,DIE0066
Desserts & Ingredients,10,Mauri Vanilla Powder,-198.0,990.0,,,cargills,rank_sort (lower = higher priority),,,22.0,DIE0084
Food Cupboard,1,Anchor White Cowpea,-889.0,510.0,,,cargills,rank_sort (lower = higher priority),,,38.0,CSE0632
Food Cupboard,2,Fondre Fat Spread,-800.0,1280.0,,,cargills,rank_sort (lower = higher priority),,,27.0,DYE0302
Food Cupboard,3,Prima Kottu Mee Cheese & Onion Noodles,-792.0,140.0,,,cargills,rank_sort (lower = higher priority),,,266.0,PS12453
Food Cupboard,4,Delmege Curry Flavoured Soya Meat,-791.0,140.0,,,cargills,rank_sort (lower = higher priority),,,221.0,CF61216
Food Cupboard,5,Flora Margarine,-789.0,1390.0,,,cargills,rank_sort (lower = higher priority),,,22.0,DY20202
Food Cupboard,6,Delmege Delizia Pasta Elbow,-787.0,374.0,,,cargills,rank_sort (lower = higher priority),,,65.0,PSE0253
Food Cupboard,7,Astra Fat Spread,-769.0,896.0,,,cargills,rank_sort (lower = higher priority),,,220.0,DY20104
Food Cupboard,8,"Prima Kottu Mee Multi Pack,Chicken 5pcs",-761.0,700.0,,,cargills,rank_sort (lower = higher priority),,,516.0,PSE0159
Food Cupboard,9,Roza Spaghetti,-741.0,475.0,,,cargills,rank_sort (lower = higher priority),,,29.0,PS39146
Food Cupboard,10,Kist Mixed Fruit Jam,-740.0,550.0,,,cargills,rank_sort (lower = higher priority),,,110.0,JS10200
Frozen Food,1,Spring Home Rotti Paratha Plain,-786.0,1110.0,,,cargills,rank_sort (lower = higher priority),,,49.0,FF84101
Frozen Food,2,Finagle Roti Paratha,-662.0,865.0,,,cargills,rank_sort (lower = higher priority),,,10.0,FF80167
Frozen Food,3,Spring Home Paratha Whole Meal,-624.0,1200.0,,,cargills,rank_sort (lower = higher priority),,,12.0,FF84121
Frozen Food,4,Sam`s French Fries,-620.0,862.5,,,cargills,rank_sort (lower = higher priority),,,6.0,FF62816
Frozen Food,5,Spring Home Rotti Paratha Onion,-613.0,1200.0,,,cargills,rank_sort (lower = higher priority),,,37.0,FF84106
Frozen Food,6,Crescent Chicken Mini Kievs,-604.0,1550.0,,,cargills,rank_sort (lower = higher priority),,,14.0,FF15001
Frozen Food,7,Spring Home Spring Roll Pastry,-580.0,1839.0,,,cargills,rank_sort (lower = higher priority),,,12.0,FF81601
Frozen Food,8,Home Bake Puff Pastry,-575.0,590.0,,,cargills,rank_sort (lower = higher priority),,,3.0,FFD1602
Frozen Food,9,"Bairaha WOW-B Chicken Drumlets, 5 pcs",-554.0,1150.0,,,cargills,rank_sort (lower = higher priority),,,21.0,FFE0662
Frozen Food,10,Spring Home Chapatti,-550.0,1260.0,,,cargills,rank_sort (lower = higher priority),,,22.0,FF81610
Fruits,1,Sweet Melon,-686.0,160.0,,,cargills,rank_sort (lower = higher priority),,,915.0,FTE0038
Fruits,2,Pineapple,-674.0,450.0,,,cargills,rank_sort (lower = higher priority),,,1008.0,FTE0040
Fruits,3,Imported Red Grapes,-671.0,1090.0,,,cargills,rank_sort (lower = higher priority),,,994.0,FTE0059
Fruits,4,Kolikuttu,-668.0,280.0,,,cargills,rank_sort (lower = higher priority),,,1087.0,FTE0029
Fruits,5,Papaw - Tainung,-656.0,348.0,,,cargills,rank_sort (lower = higher priority),,,1019.0,FTE0044
Fruits,6,Imported Pomegranate,-653.0,1380.0,,,cargills,rank_sort (lower = higher priority),,,3.0,FTE0062
Fruits,7,Imported Mandarin,-650.0,1320.0,,,cargills,rank_sort (lower = higher priority),,,33.0,FTE0057
Fruits,8,Guava,-648.0,420.0,,,cargills,rank_sort (lower = higher priority),,,0.0,FTE0036
Fruits,9,Papaw - Red Lady,-647.0,313.0,,,cargills,rank_sort (lower = higher priority),,,1000.0,FTE0039
Fruits,10,Green Apple,-645.0,1316.0,,,cargills,rank_sort (lower = higher priority),,,11.0,FTE0050
Household,1,Godrej Fab Liquid Detergent,-894.0,510.0,,,cargills,rank_sort (lower = higher priority),,,0.0,HHE0594
Household,2,Comfort Fabric Conditioner Super Sensorial Desire,-862.0,1625.0,,,cargills,rank_sort (lower = higher priority),,,0.0,HHE0454
Household,3,Good Knight Cordless Liquidator,-797.0,830.0,,,cargills,rank_sort (lower = higher priority),,,33.0,HH42622
Household,4,Diva Flowers Rose & Lime,-796.0,350.0,,,cargills,rank_sort (lower = higher priority),,,188.0,HH19326
Household,5,Aer Power Pocket Sea Breeze Air Freshner,-785.0,340.0,,,cargills,rank_sort (lower = higher priority),,,64.0,HHE0263
Household,6,Vim Lime Fresh Dishwash Liquid Spouted Pouch,-777.0,350.0,,,cargills,rank_sort (lower = higher priority),,,53.0,HHE0552
Household,7,Aer Power Pocket Fresh Blossom Air Freshner,-774.0,340.0,,,cargills,rank_sort (lower = higher priority),,,135.0,HHE0264
Household,8,Flora Paper Serviettes 1Ply,-771.0,395.0,,,cargills,rank_sort (lower = higher priority),,,350.0,HH60118
Household,9,Diva Germ Guard Liquid Detergent,-752.0,750.0,,,cargills,rank_sort (lower = higher priority),,,176.0,HHE0229
Household,10,Vim Lime Fresh Dishwash Liquid,-750.0,465.0,,,cargills,rank_sort (lower = higher priority),,,405.0,HH30636
Meats,1,Bairaha Chicken Sausages,-759.0,1050.0,,,cargills,rank_sort (lower = higher priority),,,40.0,FF31803
Meats,2,Bairaha Chicken Sausages,-737.0,810.0,,,cargills,rank_sort (lower = higher priority),,,43.0,FF31802
Meats,3,Goldi Chicken Meatballs,-695.0,294.0,,,cargills,rank_sort (lower = higher priority),,,51.0,FF30012
Meats,4,Goldi Supreme Chicken Sausages,-689.0,1270.0,,,cargills,rank_sort (lower = higher priority),,,7.0,FF30003
Meats,5,Sara's Chicken Sausages,-645.0,740.0,,,cargills,rank_sort (lower = higher priority),,,27.0,FFE0669
Meats,6,Bairaha Chicken Cheese and Onion,-530.0,550.0,,,cargills,rank_sort (lower = higher priority),,,24.0,FF31807
Meats,7,Sam`s Chicken Burger,-476.0,400.0,,,cargills,rank_sort (lower = higher priority),,,8.0,FFD2125
Meats,8,Finest Chicken Garlic Sausages,-457.0,1650.0,,,cargills,rank_sort (lower = higher priority),,,9.0,FFE0287
Meats,9,Finest Back Bacon,-456.0,3950.0,,,cargills,rank_sort (lower = higher priority),,,5.0,FF21691
Meats,10,Finest Chicken Sausages,-427.0,1550.0,,,cargills,rank_sort (lower = higher priority),,,5.0,FF30171
Rice,1,Anchor Basmati Rice,-890.0,2242.0,,,cargills,rank_sort (lower = higher priority),,,45.0,CSE0415
Rice,2,Hiru Nadu Rice,-665.0,1150.0,,,cargills,rank_sort (lower = higher priority),,,46.0,CSE0892
Rice,3,WHG Premium Samba Rice,-198.0,1200.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CSE0882
Rice,4,WHG White Nadu Rice,-196.0,1150.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CSE0881
Rice,5,My Choice Supiri Keeri Samba Rice,-192.0,1300.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CS71487
Rice,6,Nipuna Broken Keeri Samba,-189.0,1300.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CSE0365
Rice,7,Red Raw Rice,-100.0,168.0,,,cargills,rank_sort (lower = higher priority),,,23.0,CS77702
Rice,8,Keeri Ponni Rice,-99.0,255.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CS77794
Rice,9,White Raw Rice,-98.0,186.0,,,cargills,rank_sort (lower = higher priority),,,23.0,CS77707
Rice,10,Basmati Rice,-97.0,575.0,,,cargills,rank_sort (lower = higher priority),,,38.0,CS77786
Seafood,1,Plaza Tuna Spread With Mayonnaise,-520.0,845.0,,,cargills,rank_sort (lower = higher priority),,,40.0,JSE0141
Seafood,2,Plaza Tuna Spread With Tomato,-479.0,845.0,,,cargills,rank_sort (lower = higher priority),,,28.0,JSE0140
Seafood,3,Peeled Prawns,-199.0,2380.0,,,cargills,rank_sort (lower = higher priority),,,0.0,FFE0035
Seafood,4,Fresh Harvest Crab Meat,-198.0,6375.0,,,cargills,rank_sort (lower = higher priority),,,3.0,FFE0346
Seafood,5,Ocean Star Jack Mackerel,-100.0,560.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CFE0200
Seafood,6,Ocean Star Mackerel,-99.0,480.0,,,cargills,rank_sort (lower = higher priority),,,0.0,CFE0103
Seafood,7,Diamond Tuna Sunflower Oil,-97.0,750.0,,,cargills,rank_sort (lower = higher priority),,,51.0,CF57521
Seafood,8,Thalapath Slices,-96.0,1360.0,,,cargills,rank_sort (lower = higher priority),,,0.0,FFE0032
Seafood,9,Thalapath Slices,-95.0,700.0,,,cargills,rank_sort (lower = higher priority),,,0.0,FFE0033
Seafood,10,Tuna Slices,-94.0,440.0,,,cargills,rank_sort (lower = higher priority),,,0.0,FFE0030
Seeds & Spices,1,Mc Currie Raw Chilli Powder,-798.0,500.0,,,cargills,rank_sort (lower = higher priority),,,56.0,CS10302
Seeds & Spices,2,Mc Currie Unroasted Curry Powder,-775.0,230.0,,,cargills,rank_sort (lower = higher priority),,,62.0,CS10316
Seeds & Spices,3,Mc Currie Chilli Crushed,-770.0,515.0,,,cargills,rank_sort (lower = higher priority),,,27.0,CS10307
Seeds & Spices,4,Catch Pepper Powder,-744.0,384.0,,,cargills,rank_sort (lower = higher priority),,,60.0,CSE0932
Seeds & Spices,5,Ruhunu Cummin Seed,-724.0,350.0,,,cargills,rank_sort (lower = higher priority),,,48.0,CS10156
Seeds & Spices,6,Catch Curry Powder,-722.0,160.0,,,cargills,rank_sort (lower = higher priority),,,38.0,CSE0919
Seeds & Spices,7,Mc Currie Coriander Seeds,-698.0,315.0,,,cargills,rank_sort (lower = higher priority),,,48.0,CS10381
Seeds & Spices,8,Catch Curry Powder,-693.0,400.0,,,cargills,rank_sort (lower = higher priority),,,20.0,CSE0920
Seeds & Spices,9,Catch Roasted Curry Powder,-691.0,198.0,,,cargills,rank_sort (lower = higher priority),,,39.0,CSE0933
Seeds & Spices,10,Catch Coriander Seeds,-660.0,135.0,,,cargills,rank_sort (lower = higher priority),,,15.0,CSE0916
Snacks & Confectionery,1,Maliban Nice Biscuits,-899.0,460.0,,,cargills,rank_sort (lower = higher priority),,,18.0,SC10403
Snacks & Confectionery,2,Maliban Ginger Nut,-883.0,225.0,,,cargills,rank_sort (lower = higher priority),,,230.0,SC10358
Snacks & Confectionery,3,Maliban Chocolate Cream Biscuit,-878.0,360.0,,,cargills,rank_sort (lower = higher priority),,,236.0,SC10330
Snacks & Confectionery,4,Maliban Korean Ramen Flavour Savoury Biscuits,-794.0,50.0,,,cargills,rank_sort (lower = higher priority),,,141.0,SCE1079
Snacks & Confectionery,5,Maliban Chick Bits,-793.0,190.0,,,cargills,rank_sort (lower = higher priority),,,336.0,SC10391
Snacks & Confectionery,6,Maliban Cheesebits,-779.0,430.0,,,cargills,rank_sort (lower = higher priority),,,104.0,SC10386
Snacks & Confectionery,7,"Magic Chonkz , 6 pcs",-778.0,250.0,,,cargills,rank_sort (lower = higher priority),,,27.0,SCE1055
Snacks & Confectionery,8,Maliban Krisco,-756.0,400.0,,,cargills,rank_sort (lower = higher priority),,,125.0,SC10381
Snacks & Confectionery,9,Maliban Cheesebits,-755.0,190.0,,,cargills,rank_sort (lower = higher priority),,,355.0,SC10389
Snacks & Confectionery,10,Maliban Lemon Puff,-746.0,270.0,,,cargills,rank_sort (lower = higher priority),,,48.0,SC10341
Tea & Coffee,1,Zesta Tea Foil Pouch,-757.0,700.0,,,cargills,rank_sort (lower = higher priority),,,192.0,BV42221
Tea & Coffee,2,Bogawanthalawa Extra Strong Tea,-711.0,502.5,,,cargills,rank_sort (lower = higher priority),,,51.0,BVE0291
Tea & Coffee,3,Bogawanthalawa Legend Green Tea Bags,-700.0,331.5,,,cargills,rank_sort (lower = higher priority),,,39.0,BV44951
Tea & Coffee,4,Steuarts Premium BOPF Tea,-678.0,1300.0,,,cargills,rank_sort (lower = higher priority),,,116.0,BV40813
Tea & Coffee,5,Bogawanthalawa Extra Strong Tea,-648.0,997.5,,,cargills,rank_sort (lower = higher priority),,,36.0,BVE0292
Tea & Coffee,6,Khao Shong Coffee,-626.0,1230.0,,,cargills,rank_sort (lower = higher priority),,,15.0,BV56011
Tea & Coffee,7,Dilmah Premium Tea Bags,-614.0,780.0,,,cargills,rank_sort (lower = higher priority),,,18.0,BV43402
Tea & Coffee,8,Bogawanthalawa Legend Black Tea Bags,-586.0,1550.0,,,cargills,rank_sort (lower = higher priority),,,29.0,BVE0518
Tea & Coffee,9,Dilmah Premium Tea Bags,-545.0,1530.0,,,cargills,rank_sort (lower = higher priority),,,39.0,BV43401
Tea & Coffee,10,Zesta Tea Foil Pouch,-503.0,281.25,,,cargills,rank_sort (lower = higher priority),,,12.0,BV42203
Vegetables,1,Big Onion,-699.0,175.0,,,cargills,rank_sort (lower = higher priority),,,1134.0,VGE0201
Vegetables,2,Coconut,-698.0,450.0,,,cargills,rank_sort (lower = higher priority),,,997.0,VGE0214
Vegetables,3,Carrot,-697.0,175.0,,,cargills,rank_sort (lower = higher priority),,,1072.0,VGE0212
Vegetables,4,Potatoes,-696.0,210.0,,,cargills,rank_sort (lower = higher priority),,,1074.0,VGE0239
Vegetables,5,Tomato,-691.0,250.0,,,cargills,rank_sort (lower = higher priority),,,1102.0,VGE0254
Vegetables,6,Garlic,-687.0,225.0,,,cargills,rank_sort (lower = higher priority),,,940.0,VGE0240
Vegetables,7,Green Beans,-684.0,188.0,,,cargills,rank_sort (lower = higher priority),,,1066.0,VGE0442
Vegetables,8,Brinjal,-669.0,168.0,,,cargills,rank_sort (lower = higher priority),,,1051.0,VGE0439
Vegetables,9,Raw Ginger,-664.0,219.0,,,cargills,rank_sort (lower = higher priority),,,1081.0,VGE0441
Vegetables,10,Capsicum,-661.0,213.0,,,cargills,rank_sort (lower = higher priority),,,1092.0,VGE0211
